mileage,engine,max_power,km_driven,transmission,Cluster
17.92,1086.0,62.1,86000,1,3
18.9,1248.0,74.0,120000,1,1
14.2,1597.0,92.0,80000,1,3
15.9,1298.0,85.0,65000,1,3
15.9,1298.0,85.0,70000,1,3
25.01,1498.0,89.75,140000,1,1
21.21,1197.0,81.8,18000,1,3
23.95,998.0,67.05,24000,1,3
24.0,1120.0,70.0,60000,1,1
22.32,1582.0,126.32,150000,1,1
22.32,1582.0,126.3,108000,1,1
16.95,1197.0,78.9,60000,2,0
20.77,1248.0,88.76,90000,1,1
19.09,1396.0,69.0,70000,1,1
19.1,1405.0,70.0,120000,1,1
25.44,936.0,57.6,100000,1,1
17.88,1396.0,52.8,75958,1,1
16.1,796.0,37.0,70000,1,3
18.9,1248.0,74.0,100000,1,1
12.6,1991.0,112.0,128000,1,2
16.8,1405.0,62.0,110000,1,1
20.85,1197.0,83.14,40000,1,3
25.83,1498.0,99.0,70000,1,1
22.9,1248.0,74.0,60000,1,1
15.96,2523.0,62.1,90000,1,2
13.93,2179.0,138.1,70000,1,2
20.36,1197.0,78.9,65000,1,3
23.4,1248.0,74.0,88000,1,1
18.8,1248.0,90.0,80000,1,1
14.0,2523.0,75.0,60000,1,2
18.49,1493.0,100.0,38000,1,1
15.0,1368.0,90.0,80000,1,3
21.1,814.0,55.2,60000,1,3
15.96,2523.0,62.1,110000,1,2
25.2,1248.0,74.0,110000,1,1
20.86,1199.0,75.0,145000,1,1
22.54,1396.0,88.76,43000,1,1
23.2,1248.0,73.94,120000,1,1
16.1,1298.0,88.2,136000,1,3
17.88,1405.0,48.21,120000,1,1
18.6,1197.0,81.86,25000,1,3
15.4,2179.0,120.0,80000,1,2
14.4,1599.0,94.0,40000,1,3
23.4,1248.0,74.0,120000,1,1
25.1,1248.0,88.5,35000,1,1
19.83,1198.0,67.0,35000,1,3
18.1,1493.0,110.0,120000,1,1
23.01,999.0,67.0,25000,1,3
23.59,1364.0,67.05,100000,1,1
15.96,2523.0,62.1,120000,1,2
17.57,1193.0,88.7,35000,1,3
20.92,998.0,67.1,44000,1,3
22.54,1396.0,88.73,100000,1,1
15.4,2179.0,120.0,133000,1,2
13.68,2393.0,147.8,35000,1,2
20.36,1197.0,78.9,64000,1,3
16.0,2179.0,140.0,70000,2,0
18.5,1197.0,80.0,70000,1,3
18.9,1197.0,82.0,100000,1,3
22.9,1248.0,74.0,90000,1,1
17.5,1298.0,85.8,50000,1,3
25.32,1198.0,77.0,50000,1,1
17.0,1497.0,121.36,31596,1,3
15.1,2179.0,140.0,85710,1,2
11.5,2982.0,171.0,129627,1,2
22.7,799.0,53.64,10000,1,3
20.36,1197.0,78.9,15000,1,3
20.51,998.0,67.0,35000,2,0
18.5,1197.0,82.85,49000,1,3
18.9,1248.0,74.0,70000,1,3
18.8,1248.0,90.0,158000,1,1
21.1,814.0,55.2,30000,1,3
20.36,1197.0,78.9,60000,1,3
18.2,1061.0,64.0,40000,1,3
13.6,2523.0,63.0,60000,1,2
20.0,1399.0,68.0,55130,1,1
20.51,998.0,67.04,22000,1,3
15.6,1196.0,70.0,48000,1,3
18.5,1197.0,82.85,45000,1,3
16.0,2179.0,140.0,22522,1,2
18.5,1197.0,80.0,51856,1,3
20.73,1373.0,91.1,29434,1,3
25.5,1498.0,98.6,25000,1,1
23.84,1199.0,84.0,28000,1,3
20.46,1461.0,83.8,44500,1,1
20.51,998.0,67.04,34500,1,3
18.0,1497.0,117.6,20000,2,0
18.6,1197.0,81.83,15000,1,3
19.34,1198.0,76.0,26000,2,0
21.1,814.0,55.2,20000,1,3
20.14,1197.0,81.86,3000,1,3
19.5,1199.0,88.76,20000,1,3
24.3,1248.0,88.5,25000,1,1
23.0,1498.0,98.96,35000,1,1
18.3,1991.0,147.9,60000,1,2
18.0,1497.0,117.6,6825,2,0
14.81,1998.0,163.7,155000,2,0
21.94,1196.0,61.7,50000,1,3
17.5,1373.0,91.1,13500,1,3
12.8,2494.0,102.0,260000,1,2
25.4,1186.0,73.97,65000,1,1
14.02,2179.0,118.3,95000,1,2
20.73,1373.0,91.1,40000,1,3
20.3,1086.0,68.0,30000,1,3
13.5,2477.0,175.56,120000,1,2
13.93,2179.0,138.1,112011,1,2
12.99,2494.0,100.6,125000,1,2
18.8,1248.0,90.0,43000,1,1
15.96,2523.0,62.1,53534,1,2
20.3,1199.0,83.81,20000,1,3
25.44,936.0,57.6,70000,1,1
15.1,2179.0,140.0,70000,1,2
15.4,1997.0,120.0,150000,1,2
19.4,1405.0,70.0,100000,1,1
16.55,2498.0,105.0,50000,1,2
18.5,1197.0,82.85,120000,1,3
22.9,1248.0,74.0,110000,1,1
15.4,1497.0,117.3,140000,1,3
15.42,1405.0,70.0,120000,1,1
16.1,796.0,37.0,70000,1,3
12.8,2494.0,102.0,248119,1,2
23.01,999.0,67.0,16500,1,3
23.95,998.0,67.05,9900,1,3
19.7,796.0,46.3,80000,1,3
16.0,1368.0,90.0,100000,1,3
23.26,1197.0,88.5,20000,1,3
28.09,1248.0,88.5,90000,1,1
16.55,2498.0,105.0,15000,1,2
21.5,1498.0,108.5,75000,2,0
21.1,1248.0,73.9,140000,1,1
23.0,1396.0,90.0,120000,1,1
21.5,1498.0,108.5,75000,2,0
20.77,1248.0,88.76,90000,1,1
20.38,1968.0,143.0,20000,2,0
12.99,2494.0,100.6,61000,1,2
21.8,1461.0,78.0,100000,1,1
16.55,2498.0,105.0,60000,1,2
18.1,1493.0,110.0,100000,1,1
13.6,2523.0,63.0,170000,1,2
16.78,1496.0,88.73,100000,1,3
13.6,2523.0,63.0,120000,1,2
20.14,1498.0,88.8,50000,1,1
18.9,1248.0,74.0,120000,1,3
22.74,796.0,47.3,25000,1,3
22.9,1248.0,74.0,24019,1,1
22.32,1582.0,126.32,80000,1,1
21.1,1248.0,73.9,100000,1,1
20.85,1197.0,83.14,93000,1,3
24.52,1248.0,88.5,50000,1,1
24.7,796.0,47.3,22000,1,3
22.1,1396.0,88.7,19600,1,1
15.64,1193.0,64.1,104000,1,3
23.0,1498.0,98.96,33000,1,1
18.49,1493.0,100.0,60000,1,1
15.96,2523.0,63.0,60000,1,2
13.24,1598.0,102.5,40000,1,3
27.28,1047.0,69.0,60000,1,1
13.2,1495.0,93.7,80000,1,3
12.8,2494.0,102.0,376412,1,2
16.02,1373.0,93.7,80000,1,3
17.92,1086.0,62.1,70000,1,3
20.92,998.0,67.1,90000,1,3
15.96,2523.0,63.0,183000,1,2
24.3,1248.0,88.5,27000,1,1
23.0,1498.0,98.96,35000,1,1
22.9,1248.0,74.0,120000,1,1
23.4,1248.0,74.0,80000,1,1
23.4,1248.0,74.0,70000,1,1
14.4,998.0,61.7,55000,1,3
21.1,1248.0,73.9,120000,1,1
17.5,1197.0,85.8,72000,1,3
12.0,2092.0,127.0,120000,1,2
23.59,1364.0,67.04,250000,1,1
13.58,2499.0,72.4,100000,1,2
15.3,2956.0,83.83,120000,1,2
18.9,1197.0,82.0,32000,1,3
19.7,796.0,46.3,60000,1,3
24.7,796.0,47.3,40000,1,3
21.7,1498.0,98.96,48000,1,1
19.87,1461.0,83.14,30000,1,1
13.93,2179.0,138.1,100000,1,2
18.49,1493.0,100.0,50000,1,1
18.9,1248.0,74.0,40000,1,3
18.9,1197.0,81.86,5000,1,3
17.1,1956.0,170.0,12000,1,2
15.96,2523.0,63.0,72000,1,2
15.96,2523.0,63.0,70000,1,2
15.26,1150.0,74.9,50000,1,3
15.1,2179.0,140.0,70000,1,2
14.7,1150.0,76.0,70000,1,3
21.4,1197.0,83.1,50000,1,3
16.47,1198.0,73.9,40000,1,3
19.1,1197.0,82.0,30000,1,3
24.7,796.0,47.3,15000,1,3
17.4,1497.0,117.3,40000,1,3
19.49,1198.0,67.04,40000,1,3
18.6,1197.0,85.8,60000,1,3
18.6,1197.0,85.8,67000,1,3
17.5,1298.0,85.8,60000,1,3
22.5,999.0,67.0,60000,1,3
25.8,1498.0,98.6,40000,1,1
18.16,1197.0,78.8,50000,1,3
13.1,1997.0,141.1,200000,2,0
18.15,1198.0,82.0,14000,1,3
13.58,2499.0,72.4,70000,1,2
21.1,1248.0,75.0,94000,1,1
13.58,2499.0,72.4,197000,1,2
25.83,1498.0,99.0,79000,1,1
18.7,1896.0,66.0,120000,1,1
17.3,1497.0,121.0,30000,1,1
20.51,998.0,67.04,20000,1,3
20.51,998.0,67.04,17000,1,3
18.6,1197.0,81.83,20000,1,3
25.17,799.0,53.3,60000,1,3
15.0,1086.0,66.6,70000,1,3
17.6,2179.0,153.86,150000,1,2
17.6,2179.0,153.86,35000,1,2
23.03,1396.0,69.0,60000,1,1
21.19,1396.0,88.73,40000,1,1
26.6,998.0,58.16,60000,1,3
17.8,1198.0,86.7,57000,1,3
17.8,1405.0,70.0,120000,1,1
23.01,999.0,67.0,30000,1,3
23.4,1248.0,74.0,175000,1,1
17.0,1405.0,70.0,90000,1,1
17.2,1396.0,53.5,110000,1,1
18.6,1197.0,81.83,35000,1,3
13.68,2393.0,147.8,81000,1,2
18.3,1991.0,147.9,100000,1,2
17.6,2179.0,153.86,60000,2,0
26.0,1498.0,98.6,60000,1,1
13.7,1991.0,183.0,70000,2,0
18.9,1248.0,74.0,83000,1,3
25.8,1498.0,98.6,50000,1,1
23.0,1396.0,90.0,90000,1,1
19.02,1198.0,67.05,65000,1,3
16.0,1997.0,140.0,40000,1,2
22.07,1199.0,73.9,80000,1,1
21.21,1197.0,81.8,35000,2,0
18.49,1493.0,100.0,30000,1,1
18.2,998.0,67.1,70000,1,3
19.81,1086.0,68.05,100000,1,3
14.8,1591.0,121.3,55000,2,0
12.99,2494.0,100.6,80000,1,2
17.43,1396.0,105.5,40000,1,3
20.51,998.0,67.04,108916,1,3
21.1,814.0,55.2,40000,1,3
21.1,814.0,55.2,80000,1,3
26.0,1498.0,98.6,50000,1,1
17.92,1086.0,62.1,90000,1,3
19.7,796.0,46.3,70000,1,3
23.0,1396.0,90.0,90000,1,1
21.1,1248.0,73.9,70000,1,1
25.32,1198.0,77.0,31000,1,1
19.3,1248.0,73.9,120000,1,1
18.6,1197.0,81.83,40000,1,3
25.2,1248.0,74.0,180000,1,1
18.9,998.0,67.1,90000,1,3
17.7,1497.0,78.0,110000,1,3
18.9,998.0,67.1,59000,1,3
21.1,814.0,55.2,60000,1,3
18.9,1248.0,74.0,89500,1,3
18.9,998.0,67.1,70000,1,3
17.0,1405.0,71.0,190000,1,1
20.8,1461.0,64.1,180000,1,1
11.5,2982.0,171.0,150000,1,2
16.52,1991.0,123.7,130000,1,2
22.32,1582.0,126.3,120000,2,0
17.88,1396.0,52.8,80000,1,1
22.32,1582.0,126.32,80000,1,1
22.5,999.0,67.0,20000,1,3
16.1,796.0,37.0,60000,1,3
22.07,1199.0,73.9,120000,1,1
25.1,1248.0,88.5,51000,1,1
17.7,1497.0,78.0,60000,1,3
12.8,2494.0,102.0,220000,1,2
24.7,796.0,47.3,20000,1,3
23.95,998.0,67.05,40000,1,3
16.2,1199.0,74.0,35000,1,3
20.51,998.0,67.04,30000,1,3
19.0,998.0,66.1,90000,1,3
28.4,1248.0,74.02,110000,1,1
15.1,2179.0,140.0,140000,1,2
17.2,1396.0,53.5,104000,1,1
18.06,2523.0,63.0,16000,1,2
21.1,998.0,100.5,7200,1,3
22.07,1199.0,73.9,77000,1,1
25.32,1198.0,77.0,40000,1,1
19.3,1248.0,73.9,70000,1,1
18.12,1196.0,86.8,50000,1,3
13.45,1086.0,62.1,85000,1,3
15.37,1196.0,73.0,58000,1,3
16.55,2498.0,105.0,85000,1,2
19.1,1197.0,81.86,65000,1,3
25.32,1198.0,77.0,120000,1,1
17.92,1086.0,62.1,50000,1,3
20.51,998.0,67.0,30000,2,0
23.95,998.0,67.05,58000,1,3
25.44,936.0,57.6,70000,1,1
20.65,1248.0,88.7,110000,1,1
18.9,998.0,67.1,65000,1,3
22.3,1248.0,88.8,100000,1,1
16.5,1493.0,70.0,60000,1,1
19.68,1399.0,67.0,90000,1,1
13.6,2523.0,63.0,200000,1,2
19.68,1399.0,67.0,100000,1,1
20.0,1399.0,68.0,80000,1,1
17.45,1493.0,100.0,60000,2,0
23.95,998.0,67.05,40000,1,3
26.21,1248.0,88.5,50000,1,1
20.51,998.0,67.04,110000,1,3
23.57,1396.0,70.0,50000,1,1
18.49,1493.0,100.0,30000,1,1
25.17,799.0,53.3,40000,1,3
16.1,796.0,37.0,70000,1,3
20.92,998.0,67.1,80000,1,3
18.9,1248.0,74.0,100000,1,1
20.4,1197.0,81.8,15000,1,3
13.6,2523.0,63.0,150000,1,2
18.9,1248.0,74.0,63000,1,3
21.66,1498.0,103.52,88000,2,0
12.99,2494.0,100.6,80000,1,2
15.1,2179.0,152.87,59865,1,2
21.49,1498.0,108.5,60000,1,1
22.54,1396.0,88.73,72000,1,1
18.0,1497.0,117.6,68140,2,0
28.4,1248.0,74.0,53190,1,1
22.54,1396.0,88.73,70100,1,1
27.3,1498.0,98.6,47725,1,1
28.4,1248.0,74.02,70195,1,1
20.0,1399.0,68.0,77395,1,1
17.3,1497.0,121.0,17000,1,1
14.62,1498.0,113.42,64000,2,0
25.44,936.0,56.3,74321,1,1
28.4,1248.0,74.02,80235,1,1
17.01,1582.0,126.2,77150,2,0
22.15,1498.0,108.6,69000,2,0
23.65,1248.0,88.5,57000,1,1
21.14,1498.0,103.6,89000,1,1
14.3,1968.0,140.0,61100,2,0
18.7,1896.0,66.0,116000,1,1
23.9,1582.0,126.32,80000,1,1
28.4,1248.0,74.0,26000,1,1
28.4,1248.0,74.0,100000,1,1
26.83,796.0,38.4,82300,1,3
19.3,1248.0,73.9,82050,1,1
18.9,1248.0,74.0,74500,1,1
15.1,2179.0,140.0,120000,1,2
24.04,999.0,67.0,30000,2,0
19.5,1199.0,88.76,6000,1,3
18.6,1197.0,81.83,30000,1,3
20.77,1248.0,88.76,70000,1,1
26.83,796.0,38.4,70000,1,3
17.8,1248.0,75.0,120000,1,1
24.0,1120.0,70.0,76000,1,1
24.0,1120.0,70.0,80000,1,1
17.2,1396.0,53.5,110000,1,1
13.2,1495.0,94.0,70000,1,3
17.19,1197.0,81.86,13000,1,3
14.09,1596.0,99.6,60000,1,3
21.1,1248.0,73.9,165000,1,1
13.58,2499.0,72.4,120000,1,2
18.49,1493.0,100.0,30000,1,1
20.54,1598.0,103.6,100000,1,1
19.2,1461.0,65.0,187000,1,1
24.3,1248.0,88.5,70000,1,1
20.4,1197.0,81.8,40000,1,3
24.5,1498.0,98.6,46000,1,1
27.39,1248.0,74.0,24400,1,1
22.15,1498.0,108.6,29899,2,0
20.7,1197.0,81.86,2000,1,3
21.04,1461.0,83.8,34000,1,1
17.4,1197.0,81.86,31000,2,0
11.45,2776.0,197.2,46000,2,0
12.08,2999.0,161.0,121000,2,0
0.0,1950.0,194.0,60000,2,0
23.1,998.0,67.04,10000,2,0
17.9,2143.0,170.0,6000,2,0
19.67,1582.0,126.2,59235,1,1
16.78,1995.0,190.0,21000,2,0
25.8,1498.0,98.6,48000,1,1
14.95,2489.0,93.7,114000,1,2
19.3,1248.0,73.9,120000,1,1
21.9,1396.0,88.8,144000,1,1
21.9,1396.0,88.8,144000,1,1
24.3,1248.0,88.5,190000,1,1
12.99,2494.0,100.6,190000,1,2
28.4,1248.0,74.0,20000,1,1
22.0,1582.0,126.2,40000,1,1
19.3,1248.0,73.9,100000,1,1
16.8,1405.0,68.0,60000,1,1
17.8,1399.0,68.0,201000,1,1
20.54,1598.0,103.6,110000,1,1
25.2,1248.0,74.0,77215,1,1
18.9,1248.0,74.0,50000,1,3
18.7,1199.0,88.7,48228,1,3
25.2,1248.0,74.0,58559,1,1
18.9,1248.0,74.0,72179,1,1
26.0,1498.0,98.6,50856,1,1
17.8,1497.0,117.3,18300,1,3
28.4,1248.0,74.0,59292,1,1
23.1,998.0,67.04,10000,2,0
21.4,1197.0,83.1,21147,2,0
25.6,1498.0,97.9,69000,1,1
28.4,1248.0,74.0,16000,2,0
13.68,2393.0,147.8,36000,1,2
21.01,1197.0,81.8,37000,1,3
27.62,793.0,47.0,61173,1,1
18.9,1248.0,74.0,77321,1,1
18.25,1968.0,187.74,30000,2,0
15.1,2179.0,140.0,75000,1,2
19.56,1197.0,81.8,51000,2,0
21.01,1197.0,81.8,17000,1,3
17.8,1248.0,75.0,100000,1,1
17.68,1968.0,174.33,35000,2,0
16.0,2179.0,140.0,91567,2,0
23.1,998.0,67.04,50000,1,3
18.9,1197.0,81.86,60000,1,3
22.74,796.0,47.3,35000,1,3
17.43,1396.0,105.5,33400,1,3
20.4,1197.0,83.11,36000,1,3
20.0,1399.0,68.0,180000,1,1
20.92,998.0,67.1,80000,1,3
19.7,796.0,46.3,120000,1,3
28.4,1248.0,74.02,80000,2,0
28.4,1248.0,74.02,120000,1,1
19.09,1405.0,69.01,110000,1,1
23.59,1364.0,67.04,70000,1,1
14.95,2489.0,93.7,120000,1,2
21.9,1396.0,88.76,92686,1,1
13.6,1991.0,142.0,180000,1,2
21.02,1248.0,88.76,80000,1,1
16.0,2179.0,140.0,70000,2,0
17.8,1248.0,75.0,117000,1,1
16.6,1896.0,122.4,100000,1,2
15.74,1591.0,121.3,83000,2,0
14.81,1998.0,163.7,67600,2,0
13.5,2477.0,178.0,160000,1,2
21.1,814.0,55.2,80000,1,3
25.8,1498.0,98.6,100000,1,1
15.0,1896.0,105.0,100000,1,2
23.0,1396.0,90.0,90000,1,1
20.5,1598.0,103.5,140000,1,1
21.21,1197.0,81.8,25000,1,3
13.68,2393.0,147.8,20000,1,2
16.1,796.0,37.0,30000,1,3
20.4,1194.0,94.93,13000,1,3
18.6,1197.0,81.83,42000,1,3
20.3,998.0,68.05,10000,1,3
20.92,998.0,67.1,13000,1,3
20.0,999.0,72.0,6500,1,3
21.1,814.0,55.2,49500,1,3
23.0,1396.0,90.0,50000,1,1
23.57,1396.0,70.0,175000,1,1
23.03,1396.0,69.0,175000,1,1
18.9,1248.0,74.0,120000,1,3
23.2,1248.0,73.94,110000,1,1
17.5,1298.0,85.8,112048,1,3
17.0,1497.0,118.0,98000,1,3
15.1,2179.0,140.0,41000,1,2
13.58,2499.0,72.4,120000,1,2
23.59,1364.0,67.05,116000,1,1
21.21,1197.0,81.8,1000,1,3
17.36,1197.0,81.86,15000,2,0
25.1,1248.0,88.5,5000,1,1
23.84,1199.0,83.83,3500,1,3
18.9,1248.0,74.0,91000,1,3
25.83,1498.0,99.0,56000,1,1
12.99,2494.0,100.0,215000,1,2
15.1,2179.0,140.0,40000,1,2
18.9,1248.0,74.0,70000,1,1
23.2,1248.0,73.94,120000,1,1
10.5,2179.0,120.0,120000,1,2
18.5,1198.0,86.8,30400,1,3
21.9,1498.0,98.6,24000,1,1
15.4,1497.0,117.3,30646,1,3
23.9,1582.0,126.2,15000,1,1
22.27,1498.0,108.6,50000,1,1
21.1,814.0,55.2,34000,1,3
24.52,1248.0,88.5,54000,1,1
19.7,2143.0,134.1,40000,2,0
18.6,1199.0,79.4,120000,1,3
17.0,1198.0,108.5,15000,1,3
22.0,1498.0,108.495,50000,2,0
20.0,1399.0,68.0,84000,1,1
17.0,1497.0,118.0,50000,1,3
18.9,1248.0,74.0,14681,1,1
25.83,1498.0,99.0,52000,1,1
20.3,1086.0,68.0,18500,1,3
23.03,1396.0,69.0,50000,1,1
22.5,999.0,67.0,35000,1,3
16.78,1496.0,88.73,15500,1,3
19.09,1396.0,69.0,120000,1,1
25.0,1396.0,69.0,60000,1,1
12.05,2179.0,120.0,80000,1,2
18.88,999.0,123.37,43011,1,3
19.01,1461.0,108.45,136000,1,1
25.83,1498.0,99.0,15000,1,1
13.6,2523.0,63.0,110000,1,2
19.81,1086.0,68.05,100000,1,3
19.7,796.0,46.3,70000,1,3
17.0,1405.0,71.0,110000,1,1
18.16,1196.0,86.8,25000,1,3
20.3,1086.0,68.07,1000,1,3
16.1,796.0,37.0,60000,1,3
21.04,1461.0,83.8,80000,1,1
17.1,1956.0,170.0,120000,1,2
15.3,1193.0,65.3,110000,1,3
20.4,1248.0,91.7,110000,1,1
12.8,2494.0,102.0,200000,1,2
19.33,1968.0,138.1,80000,1,2
28.4,1248.0,74.02,24000,1,1
23.4,1248.0,74.0,150000,1,1
25.17,799.0,53.3,60000,1,3
19.01,1461.0,108.45,116000,1,1
20.0,1399.0,68.1,104300,1,1
25.32,1198.0,77.0,30000,1,1
11.3,2987.0,254.8,33000,2,0
21.66,1498.0,108.62,25000,1,1
17.68,1968.0,174.33,60000,2,0
18.1,1493.0,110.0,121000,1,1
16.8,1493.0,110.0,120000,1,1
18.1,1493.0,110.0,120000,1,1
16.47,1198.0,73.9,110000,1,3
16.96,1968.0,138.03,84000,2,0
10.1,2354.0,152.0,120000,2,0
22.9,1248.0,74.0,100000,1,1
11.2,1969.0,235.0,50000,2,0
19.67,1582.0,126.2,73500,1,1
24.4,1120.0,71.0,34000,1,1
20.45,1461.0,108.5,23000,1,1
17.8,1399.0,68.0,163000,1,1
16.52,1991.0,123.7,119000,1,2
11.36,2755.0,171.5,50000,2,0
25.6,1498.0,97.9,10500,1,1
14.8,1998.0,68.0,280000,1,2
20.54,1598.0,103.6,155000,1,1
17.8,1399.0,68.0,163000,1,1
17.7,1497.0,78.0,75000,1,3
18.9,1248.0,74.0,56000,1,3
26.0,1498.0,98.6,80000,1,1
26.0,1498.0,98.6,120000,1,1
17.88,1396.0,52.8,120000,1,1
18.7,1896.0,66.0,175000,1,1
24.7,796.0,47.3,15000,1,3
23.4,1248.0,74.0,100000,1,1
18.9,998.0,67.1,80000,1,3
23.1,998.0,67.04,84000,1,3
15.6,1196.0,70.0,50000,1,3
19.81,1086.0,68.05,30000,1,3
21.4,1197.0,83.1,35000,1,3
21.03,1461.0,65.0,120000,1,1
17.57,1193.0,88.7,50000,1,3
15.0,1598.0,103.5,116000,1,3
22.32,1582.0,126.32,110000,1,1
15.1,2179.0,140.0,70000,1,2
20.3,1248.0,75.0,100000,1,1
18.9,1197.0,81.86,20000,1,3
28.4,1248.0,74.02,60000,2,0
27.3,1498.0,98.6,30000,1,1
23.08,1461.0,63.12,75000,1,1
18.9,1248.0,74.0,110000,1,3
18.9,1248.0,74.0,90000,1,3
16.8,1405.0,62.0,110000,1,1
14.4,1599.0,94.0,120000,1,3
17.0,1405.0,71.0,48000,1,1
18.6,1197.0,81.83,72000,1,3
22.0,1197.0,81.8,51000,1,3
20.89,1197.0,81.8,29000,1,3
20.52,1197.0,81.8,28000,1,3
25.2,1248.0,74.0,97000,1,1
28.4,1248.0,74.02,59000,1,1
28.4,1248.0,74.02,27000,1,1
25.17,799.0,53.3,30000,1,3
15.4,1997.0,120.0,70000,1,2
15.1,2179.0,140.0,69000,1,2
25.1,1248.0,88.5,15000,1,1
28.4,1248.0,74.02,35700,1,1
22.32,1582.0,126.32,120000,1,1
22.07,1199.0,73.9,120000,1,1
22.07,1199.0,73.9,80000,1,1
20.92,998.0,67.1,120000,1,3
27.39,1248.0,74.0,36000,1,1
23.59,1364.0,67.04,120000,1,1
16.8,796.0,34.2,9000,1,3
25.4,624.0,37.48,50000,1,3
23.01,999.0,67.0,35000,1,3
14.0,2498.0,112.0,130000,1,2
20.0,1399.0,68.0,70000,1,1
19.3,1248.0,73.9,90000,1,1
17.0,1198.0,108.5,35000,1,3
16.47,1198.0,73.9,80000,1,3
17.8,1248.0,75.0,120000,1,1
26.0,624.0,35.0,80000,1,3
17.71,1197.0,78.9,30000,1,3
23.9,1582.0,126.2,60000,1,1
16.6,1896.0,122.4,200000,1,2
22.77,1498.0,98.59,101000,1,1
17.8,1399.0,68.0,110000,1,1
12.99,2494.0,100.6,136000,1,2
14.8,2499.0,80.0,250000,1,2
17.3,1998.0,163.7,74000,1,2
14.8,2499.0,80.0,265000,1,2
18.7,1199.0,88.7,22700,1,3
18.9,1197.0,82.0,45000,1,3
15.37,1196.0,73.0,36000,1,3
26.59,1248.0,74.0,57000,1,1
27.28,1047.0,69.0,33000,1,1
16.02,1373.0,93.7,59000,1,3
20.54,1598.0,103.6,200000,1,1
15.6,1196.0,70.0,80000,1,3
13.2,995.0,60.2,70000,1,3
22.7,799.0,53.64,50000,1,3
21.1,1248.0,73.9,118000,1,1
19.1,1405.0,70.0,250000,1,1
21.5,1497.0,108.5,20000,1,1
21.5,1497.0,108.5,21871,1,1
25.32,1198.0,77.0,120000,1,1
19.1,1405.0,70.0,100000,1,1
15.96,2523.0,62.1,50000,1,2
18.9,1248.0,74.0,50000,1,1
22.74,796.0,47.3,70000,1,3
18.2,1248.0,73.74,80000,1,1
23.84,1199.0,84.0,25000,1,3
16.36,2179.0,120.0,60000,1,2
24.7,796.0,47.3,25000,1,3
24.7,796.0,47.3,50000,1,3
21.5,1497.0,108.5,14000,1,1
16.1,796.0,37.0,55425,1,3
15.96,2523.0,62.1,76000,1,2
15.04,2755.0,174.5,3000,2,0
18.49,1493.0,100.0,139000,1,1
15.04,1598.0,103.2,100000,1,3
19.67,1582.0,126.2,60000,1,1
20.77,1248.0,88.8,37659,1,1
23.2,1248.0,73.94,89000,1,1
20.77,1248.0,88.8,37500,1,1
23.84,1199.0,84.0,5000,2,0
18.9,1197.0,81.86,21000,1,3
23.95,998.0,67.05,10000,1,3
28.4,1248.0,74.02,30000,1,1
15.37,1196.0,73.0,19800,1,3
21.1,1248.0,73.9,90000,1,1
18.9,1061.0,67.0,70000,1,3
17.3,1061.0,64.0,80000,1,3
20.77,1248.0,88.76,120000,1,1
19.3,1248.0,73.9,120000,1,1
24.0,1186.0,73.97,50000,1,1
25.1,1498.0,98.6,167000,1,1
16.0,995.0,63.0,80000,1,3
18.6,1197.0,81.83,17000,1,3
21.4,1197.0,83.1,46000,1,3
25.2,1248.0,74.0,60000,1,1
18.9,998.0,67.1,198000,1,3
24.4,1120.0,71.0,60000,1,1
21.43,1364.0,87.2,90000,1,1
18.0,995.0,62.0,40000,1,3
19.7,796.0,46.3,90000,1,3
19.7,796.0,46.3,80000,1,3
19.7,796.0,46.3,164000,1,3
13.6,2523.0,63.0,70000,1,2
13.7,1997.0,153.86,74000,2,0
16.55,2498.0,105.0,12000,1,2
17.6,2179.0,147.94,26500,1,2
18.9,1197.0,81.86,45629,2,0
16.5,1493.0,70.0,35000,1,1
18.15,1198.0,82.0,15000,1,3
20.51,998.0,67.04,14000,1,3
17.0,1197.0,110.0,20000,1,3
18.9,998.0,67.1,68850,1,3
23.84,1199.0,84.0,45775,1,3
16.2,995.0,62.1,70000,1,3
21.79,998.0,67.05,68203,1,3
18.9,1197.0,81.86,30000,1,3
25.17,799.0,53.3,25000,1,3
19.87,1461.0,83.8,90000,1,1
18.8,1248.0,90.0,97343,1,1
19.7,796.0,35.0,70000,1,3
18.9,1248.0,74.0,70000,1,3
20.36,1197.0,78.9,31000,1,3
15.4,2179.0,120.0,70000,1,2
21.94,1196.0,61.7,20000,1,3
21.1,814.0,55.2,62000,1,3
16.1,796.0,37.0,29000,1,3
13.93,2179.0,138.03,82507,1,2
18.6,1199.0,79.4,60000,1,3
23.95,998.0,67.05,10000,1,3
18.6,1197.0,81.83,70000,1,3
18.9,1248.0,74.0,70000,1,3
16.1,796.0,37.0,59400,1,3
21.1,814.0,55.2,20000,1,3
15.0,1586.0,104.68,125876,1,3
12.4,2499.0,134.0,56800,1,2
16.55,1968.0,147.51,60000,2,0
23.1,998.0,67.04,65204,2,0
18.15,998.0,118.35,2286,2,0
22.0,1197.0,81.8,15732,2,0
18.06,2523.0,63.0,13000,1,2
20.89,1197.0,81.8,33000,1,3
17.0,1497.0,118.0,49523,1,3
24.3,1248.0,88.5,48000,1,1
24.3,1248.0,88.5,17000,1,1
24.3,1248.0,88.5,36521,1,1
22.0,1197.0,81.8,90000,1,3
